feature,correlation,abs_correlation,p_value
xint_pd_minus_pd_sale,-0.015862815425704828,0.015862815425704828,0.03426472444556197
dudd_over_dltt_d,-0.015858480815292914,0.015858480815292914,0.034313861139512784
pi_over_act_d,0.015850393039596615,0.015850393039596615,0.03440570430958864
prstkc_over_at,-0.015845927126002395,0.015845927126002395,0.03445650827764493
lct_over_cogs_pd,-0.01584239994881802,0.01584239994881802,0.03449667851912281
emp,-0.01583962288034494,0.01583962288034494,0.03452833408029463
ibcom_over_cogs_d,-0.015837681814056294,0.015837681814056294,0.03455047485570438
recch_over_icapt,-0.015835490922494394,0.015835490922494394,0.03457547983121215
xsga_pd_minus_pd_mktcap,0.015825668932655735,0.015825668932655735,0.03468776974743101
ap_pd_minus_pd_invt,-0.015822829037418853,0.015822829037418853,0.034720294841582594
dxd2_d_over_ceq,-0.015821064269831334,0.015821064269831334,0.03474051970241571
dudd_d_over_act,-0.015820780410541906,0.015820780410541906,0.034743773769373536
wcap_over_dltt_pd,-0.015820332707642763,0.015820332707642763,0.034748906613105965
esub_over_ppent_d,-0.015819503589228658,0.015819503589228658,0.034758414036147635
ppent_pd,-0.015815517160319606,0.015815517160319606,0.03480415706394196
ppent_d_over_ppent,-0.015815517160319606,0.015815517160319606,0.03480415706394196
dd2_over_ppent_pd,-0.0158053918354228,0.0158053918354228,0.0349205731593665
mib_over_ceq,0.015805173211810093,0.015805173211810093,0.03492309045029075
xrd_over_ppent_pd,-0.0158046394222534,0.0158046394222534,0.034929237297361235
xint_over_cogs_pd,-0.015804033945986926,0.015804033945986926,0.03493621076992542
nopio_pd_minus_pd_act,0.01580138355338423,0.01580138355338423,0.034966750218352625
cld4_over_sale_d,0.01579350015980371,0.01579350015980371,0.035057722258198656
txdfed_d_over_xsga,0.015792244743107278,0.015792244743107278,0.03507222802944346
caps_over_xsga_d,-0.01579143550859876,0.01579143550859876,0.035081581082966884
ap_d_over_at,-0.015789591114471823,0.015789591114471823,0.03510290636688822
pi_pd_minus_pd_icapt,0.01578329266577785,0.01578329266577785,0.03517581382277165
pstkl_over_seq,-0.01577834621718939,0.01577834621718939,0.035233161819594745
ibcom_over_xsga_d,0.015777795598439538,0.015777795598439538,0.035239550500408764
dm_over_sale_pd,-0.01577138795689005,0.01577138795689005,0.035313969359060414
cld2_over_sale,-0.0157688968754442,0.0157688968754442,0.035342937158269846
mrc3_over_act,-0.015767300262403635,0.015767300262403635,0.03536151419920654
sppiv_d_over_lt,-0.015765427811366854,0.015765427811366854,0.03538331130735637
aox_over_ppent_pd,-0.015763351151908012,0.015763351151908012,0.0354074990022117
intc_d_over_ppent,0.015759738592635648,0.015759738592635648,0.03544960956247672
seq_over_icapt_d,0.015759689663851675,0.015759689663851675,0.03545018020433754
acox_over_dltt,-0.015747387190583887,0.015747387190583887,0.03559390922909392
dd2_pd_minus_pd_sale,-0.015747126874588263,0.015747126874588263,0.03559695584701013
gp_over_emp_pd,0.015746748058858433,0.015746748058858433,0.035601389728340094
ivaeq_d_over_at,-0.01574330539059381,0.01574330539059381,0.03564170633468217
pstk_over_lt,-0.015735744347163353,0.015735744347163353,0.035730389362655754
ivaco_over_mktcap_d,-0.01573555272679634,0.01573555272679634,0.03573263930945524
lco_over_at_d,0.01573426628606362,0.01573426628606362,0.03574774742562138
dvt_over_lt,-0.015734206872630628,0.015734206872630628,0.03574844531578818
dn_over_at_d,-0.01572601000634745,0.01572601000634745,0.03584483991426739
oibdp_pd_minus_pd_ppent,0.015718639060674628,0.015718639060674628,0.03593171092841673
ebitda_pd_minus_pd_ppent,0.015718639060674628,0.015718639060674628,0.03593171092841673
nopi_over_lt_d,0.01571669199447764,0.01571669199447764,0.035954688220657546
dxd2_d_over_seq,-0.01570435103362428,0.01570435103362428,0.03610061520494776
ivaeq_over_cogs_d,-0.01569930729159075,0.01569930729159075,0.036160400635881836
esubc_over_emp,-0.01569528286491917,0.01569528286491917,0.03620816424160491
ppeveb_d_over_ppent,-0.01569114459411977,0.01569114459411977,0.03625733506464497
rectr_over_ceq_pd,-0.015689690804688818,0.015689690804688818,0.036274622454710935
txdfed_over_at_d,0.015675321917545098,0.015675321917545098,0.03644586481096371
dcvt_d_over_emp,-0.015674638054226243,0.015674638054226243,0.03645403194911733
ppegt_d_over_ppent,-0.01567299501985329,0.01567299501985329,0.03647366050286173
ceqt_over_seq_pd,0.015668445729666733,0.015668445729666733,0.036528055710852575
mrc1,-0.015667341601931263,0.015667341601931263,0.036541268025279613
dm_over_cogs_d,-0.01566533272001927,0.01566533272001927,0.03656531733505416
oiadp_over_icapt_pd,0.01566518290433496,0.01566518290433496,0.036567111392211346
ivaeq_over_act_d,-0.015665001227558532,0.015665001227558532,0.036569287089606606
re_pd_minus_pd_xsga,0.015664123840168718,0.015664123840168718,0.03657979592590232
fatl_over_emp_pd,-0.015663992220133975,0.015663992220133975,0.03658137261609435
gp_over_lt_pd,0.015663785121491986,0.015663785121491986,0.036583853589652125
pstkrv_over_mktcap_d,-0.015663717884698697,0.015663717884698697,0.03658465909512489
invrm_d_over_at,0.01566352826178635,0.01566352826178635,0.03658693088351789
oiadp_d_over_lt,0.0156607596055727,0.0156607596055727,0.036620114621411015
ceq_over_ppent_d,-0.015658178259347365,0.015658178259347365,0.0366510764475065
ivncf_d_over_emp,-0.015654251164318442,0.015654251164318442,0.036698222556449146
txpd_over_lt,-0.015648588768221994,0.015648588768221994,0.03676629248005053
cstk_over_ceq_d,-0.015647419747954923,0.015647419747954923,0.036780359123990906
do_d_over_invt,-0.015647240668133635,0.015647240668133635,0.03678251436919955
txdbca_over_ceq_d,-0.015646653772672672,0.015646653772672672,0.036789578474093525
pi_pd_minus_pd_mktcap,0.01564593653341702,0.01564593653341702,0.03679821301710219
rectr_pd_minus_pd_ppent,-0.01564141201760634,0.01564141201760634,0.03685272156315932
ivncf_d_over_cogs,-0.015638817480508715,0.015638817480508715,0.03688400993913416
sppiv_d_over_ceq,-0.015634117003199045,0.015634117003199045,0.03694075215883882
dvt_over_icapt,-0.01563110556388441,0.01563110556388441,0.03697714406229542
intan_pd_minus_pd_lct,-0.015630923165034297,0.015630923165034297,0.03697934925134889
aoloch_over_lt,0.01562572205673016,0.01562572205673016,0.03704227741753813
pstk_over_invt_d,-0.015624208125449674,0.015624208125449674,0.03706061158278656
mrc4_d_over_at,-0.015622502346744071,0.015622502346744071,0.03708127833451337
dpact_d_over_ppent,-0.015622378904885131,0.015622378904885131,0.0370827743032162
intc_over_mktcap,0.015618118072663773,0.015618118072663773,0.03713444203340637
ib_d_over_emp,0.015616773363366617,0.015616773363366617,0.037150760973363645
xint_pd_minus_pd_cogs,-0.015613556680323907,0.015613556680323907,0.03718982232827893
dp_over_icapt_d,0.015606895092269616,0.015606895092269616,0.03727082760481995
do_d_over_mktcap,-0.015604757176464574,0.015604757176464574,0.03729685659143628
reuna_over_icapt_pd,0.015604088165039965,0.015604088165039965,0.03730500493995723
xrent_pd_minus_pd_at,0.015603341081656778,0.015603341081656778,0.03731410597104895
nopio_over_lt_d,0.015603017814951275,0.015603017814951275,0.037318044618316934
dd2_over_icapt_pd,-0.015599594628186676,0.015599594628186676,0.03735977408014845
gdwl,-0.015599336613916279,0.015599336613916279,0.037362920944373226
ebit_d_over_lt,0.015599128166250049,0.015599128166250049,0.037365463435565335
dpc_over_cogs_pd,-0.015595259361578125,0.015595259361578125,0.0374126790017665
ibcom_over_xsga_pd,0.01558774105068493,0.01558774105068493,0.037504578996601215
dn_d_over_ceq,-0.015586397546972837,0.015586397546972837,0.03752102151384784
fatl_d_over_act,-0.015584262475822352,0.015584262475822352,0.03754716427624932
ceqt_over_ceq,0.015583592685343513,0.015583592685343513,0.03755536868230134
niadj_pd_minus_pd_icapt,0.01558252512972748,0.01558252512972748,0.03756844855129541
ibcom,0.01558232231414372,0.01558232231414372,0.037570933919652966
dudd_d_over_cogs,-0.015578990654000431,0.015578990654000431,0.03761178119939381
mrc4_d_over_lt,-0.015577861434202447,0.015577861434202447,0.03762563438656863
dilavx_over_xsga_pd,0.015575557083202953,0.015575557083202953,0.03765391746722782
pstkl_over_sale,-0.015571784652931157,0.015571784652931157,0.037700258462284614
invch_over_dltt_d,-0.015571509810657403,0.015571509810657403,0.03770363655375235
xido_over_sale,0.015566524881342076,0.015566524881342076,0.037764951116347624
ebit_over_icapt_pd,0.015565882643485199,0.015565882643485199,0.03777285679761547
lct_over_ppent_pd,-0.015564866001868613,0.015564866001868613,0.037785374111664806
prstkc_over_cogs,-0.015563789853971772,0.015563789853971772,0.03779862793582923
ivaco_over_emp,0.015559254462520234,0.015559254462520234,0.03785452922121932
xopr_pd_minus_pd_ceq,0.015557771548369174,0.015557771548369174,0.037872822231355935
invrm_d_over_seq,0.01555634015042927,0.01555634015042927,0.03789048687597677
acchg_d_over_lt,0.015550207896477576,0.015550207896477576,0.03796624334218115
pstkl_over_ceq_d,-0.015547396154348726,0.015547396154348726,0.03800102201071415
acox_d_over_lct,-0.015540152376454244,0.015540152376454244,0.038090745720272955
dcom_over_dltt,-0.01553805144819815,0.01553805144819815,0.038116802151777054
oancf_d_over_act,0.015534485512484902,0.015534485512484902,0.038161062799303806
drc_over_ceq,-0.015533716740331441,0.015533716740331441,0.038170610577496
txs_d_over_seq,0.015529495477294597,0.015529495477294597,0.03822307282297105
aox_pd_minus_pd_invt,-0.015521958683610301,0.015521958683610301,0.03831689322195947
ni_over_lct_pd,0.015517532213588803,0.015517532213588803,0.038372086518371595
txdfed_d_over_lct,0.015514645464256939,0.015514645464256939,0.03840811755602243
ch_over_mktcap_d,0.015512601381330475,0.015512601381330475,0.038433648217465435
re_pd,0.015510357359469991,0.015510357359469991,0.03846169273035194
txs,-0.01550821233365448,0.01550821233365448,0.03848851630295296
ebitda_pd_minus_pd_cogs,0.015506047561274624,0.015506047561274624,0.038515602923605764
oibdp_pd_minus_pd_cogs,0.015506047561274624,0.015506047561274624,0.038515602923605764
lct_d_over_lct,-0.015505202671548467,0.015505202671548467,0.038526178964033826
lct_pd,-0.015505202671548464,0.015505202671548464,0.038526178964033826
esubc_over_icapt_d,0.015495074545044006,0.015495074545044006,0.03865315161983798
dd2_over_ceq_d,-0.015490090610389314,0.015490090610389314,0.038715763829559706
ap_over_dltt_d,0.015481504351979244,0.015481504351979244,0.03882383344415256
nopi_d_over_sale,0.015481082712099577,0.015481082712099577,0.03882914694385817
dd2_pd_minus_pd_lct,-0.015474432615675762,0.015474432615675762,0.038913033106374735
invfg_over_act_d,-0.015469751096413232,0.015469751096413232,0.038972179375678304
txs_d_over_icapt,0.015466113111623273,0.015466113111623273,0.03901819434779431
oiadp_over_ppent_d,0.015462981396441183,0.015462981396441183,0.039057842729631365
ebit_over_ppent_d,0.01546123474456725,0.01546123474456725,0.03907997068569857
capxv_over_cogs_d,0.015460343096270708,0.015460343096270708,0.03909127088983527
capx_over_cogs_d,0.015452577952839152,0.015452577952839152,0.03918979891978877
pi_over_at_pd,0.01544923748745075,0.01544923748745075,0.03923224924122967
ppent_d_over_seq,0.015449094186707996,0.015449094186707996,0.03923407116666345
niadj_d_over_seq,0.015441494852852832,0.015441494852852832,0.039330792059778664
dilavx_over_invt_pd,0.0154411100420205,0.0154411100420205,0.03933569513847966
dc_over_lt_d,-0.01543881011387482,0.01543881011387482,0.03936501056181746
oancf_d_over_lct,0.0154322322571332,0.0154322322571332,0.03944895586411168
reajo_d_over_invt,0.01542980565744107,0.01542980565744107,0.03947996199225317
emp_d_over_icapt,-0.015424608684588403,0.015424608684588403,0.03954643644607459
ibadj_d_over_emp,0.015423722809127868,0.015423722809127868,0.03955777714612683
dcpstk_over_act_d,-0.015418412578293307,0.015418412578293307,0.03962581493556921
invfg_d_over_ceq,-0.015418237315969651,0.015418237315969651,0.03962806219109079
aox_pd_minus_pd_lt,-0.015418165577549745,0.015418165577549745,0.03962898206950405
xopr_pd_minus_pd_mktcap,0.015416149259445781,0.015416149259445781,0.03965484407373297
xsga_over_sale_pd,-0.01541612164074219,0.01541612164074219,0.03965519842034041
dp_pd_minus_pd_act,0.015414620009275227,0.015414620009275227,0.03967446832323726
aco_over_lct,-0.015413274940338603,0.015413274940338603,0.03969173586103669
dd2_pd_minus_pd_ppent,-0.015412607534978183,0.015412607534978183,0.03970030615120388
mrc3_over_lt_d,0.015409462540737766,0.015409462540737766,0.03974071280977275
ibc,0.01540472794796413,0.01540472794796413,0.039801608323817704
re_over_ceq_d,0.015401480276539557,0.015401480276539557,0.039843425077208186
ib,0.015387554696259294,0.015387554696259294,0.04002315254471669
aox_over_dltt_d,-0.015384459114305499,0.015384459114305499,0.040063198290260366
dd2_over_lt_d,-0.01538138880348465,0.01538138880348465,0.04010295068365714
aox_over_emp_pd,-0.015369697942453108,0.015369697942453108,0.040254622726648114
ivaeq_d_over_icapt,-0.015369074906835076,0.015369074906835076,0.04026271934855492
ceqt_d_over_mktcap,0.015366003638352745,0.015366003638352745,0.040302652018908675
pstk_over_mktcap_d,-0.015359358922493552,0.015359358922493552,0.040389161633855204
txs_over_sale_d,0.015359291759042567,0.015359291759042567,0.04039003685874602
fatl_over_ppent_d,-0.015358661623927282,0.015358661623927282,0.04039824910112373
aox_over_act_pd,-0.015357741508763394,0.015357741508763394,0.04041024305425717
sale_over_lt,0.015350512872266603,0.015350512872266603,0.04050457538056131
revt_over_lt,0.015350512872266603,0.015350512872266603,0.04050457538056131
xrd_d_over_lt,-0.015350158547698892,0.015350158547698892,0.04050920404396036
xrd_d_over_ppent,-0.015347940621629079,0.015347940621629079,0.04053818776247377
dcvsr_d_over_seq,-0.015347476684585169,0.015347476684585169,0.04054425268525742
xint_over_ceq_pd,-0.015345218968297878,0.015345218968297878,0.04057377817676752
dn_over_lct_d,-0.015344833133034268,0.015344833133034268,0.04057882579584675
re_pd_minus_pd_emp,0.015340866998424347,0.015340866998424347,0.04063074288978459
ibadj_over_cogs_d,-0.015338601255583117,0.015338601255583117,0.04066042694813284
dn_over_emp_d,-0.015334937678896762,0.015334937678896762,0.04070846326274978
cogs_over_ceq_d,0.015332872298201065,0.015332872298201065,0.04073556544574023
intpn_over_cogs_pd,-0.015332508358958163,0.015332508358958163,0.04074034268621055
rea_d_over_seq,0.01533036791573696,0.01533036791573696,0.040768448776113644
oancf_d_over_cogs,0.015328973730889622,0.015328973730889622,0.04078676460773774
drc_over_seq,-0.015322813981703329,0.015322813981703329,0.040867770599002456
icapt_over_invt_pd,-0.015321294004001736,0.015321294004001736,0.04088778056850959
txpd_over_seq_d,0.015317184047721017,0.015317184047721017,0.040941928267926635
oancf_pd_minus_pd_icapt,0.01531649905428606,0.01531649905428606,0.04095095879834118
lse_pd_minus_pd_icapt,0.01531081147897707,0.01531081147897707,0.0410260054801425
at_pd_minus_pd_icapt,0.01531081147897707,0.01531081147897707,0.0410260054801425
icapt_pd_minus_pd_at,-0.015310811478977056,0.015310811478977056,0.0410260054801425
chech_d_over_ceq,-0.015308238370691613,0.015308238370691613,0.04105999550953752
dilavx,0.015304456569487595,0.015304456569487595,0.041109995325556245
dltt_d_over_sale,-0.015303625501378317,0.015303625501378317,0.04112098992363405
dcvt_d_over_act,-0.015302485212006191,0.015302485212006191,0.04113607941125788
txditc_over_ceq_d,-0.015302467550699712,0.015302467550699712,0.04113631316080465
emp_d_over_act,-0.01529798551798776,0.01529798551798776,0.041195669794934164
gp_pd_minus_pd_act,0.015292218091720457,0.015292218091720457,0.041272155926013396
txfo_over_invt,0.015285750597152141,0.015285750597152141,0.041358069207557135
dltis_over_ceq,0.015284530914932693,0.015284530914932693,0.04137428825577137
ibc_d_over_at,0.015282003359353058,0.015282003359353058,0.04140791624446641
dlto_over_dltt,0.015281892029873697,0.015281892029873697,0.041409397965067395
dpact_pd_minus_pd_seq,0.015277951662348155,0.015277951662348155,0.041461870535033016
sale_pd_minus_pd_at,0.01527760880737072,0.01527760880737072,0.04146643888264097
revt_pd_minus_pd_at,0.01527760880737072,0.01527760880737072,0.04146643888264097
lse_pd_minus_pd_sale,-0.015277608807370665,0.015277608807370665,0.04146643888264097
at_pd_minus_pd_sale,-0.015277608807370665,0.015277608807370665,0.04146643888264097
ao_pd_minus_pd_at,-0.015276961909717742,0.015276961909717742,0.0414750595867403
itci_over_cogs_d,-0.015272811929603052,0.015272811929603052,0.04153039926006393
reuna_pd_minus_pd_icapt,0.01526559899764076,0.01526559899764076,0.041626731926123685
intc_over_ppent_d,0.015262468999435735,0.015262468999435735,0.041668593587690116
rect_over_seq_pd,-0.015254519281462722,0.015254519281462722,0.04177507605222863
